,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeELORating,AwayELORating,EloGap,HomePossession,AwayPossession,year,month,HomeAttackingRating,HomeMidfieldRating,HomeDefenceRating,HomeOverallRating,AwayAttackingRating,AwayMidfieldRating,AwayDefenceRating,AwayOverallRating,HOMEATTACKVSAWAYDEFENCE,AWAYATTACKVSHOMEDEFENCE,HOMERATINGSVSAWAYRATINGS,HOMEMIDFIELDVSAWAYMIDFIELD
87,87,87,87,87,87,87,87,21/10/2017,Swansea,Leicester,1,2,A,0,1,A,19,11,4,6,6,9,7,6,0,1,0,0,1658.46240234,1712.88928223,-54.42687989000001,55,45,2017,10,76,77,75,76,79,78,76,78,0,4,-2,-1
88,88,88,88,88,88,88,88,22/10/2017,Everton,Arsenal,2,5,A,1,1,D,8,30,3,14,14,14,0,7,1,1,1,0,1718.8770752,1856.42248535,-137.54541014999995,33,67,2017,10,74,82,79,80,85,82,81,82,-7,6,-2,0
89,89,89,89,89,89,89,89,22/10/2017,Tottenham,Liverpool,4,1,H,3,1,H,14,12,6,7,2,8,3,5,0,1,0,0,1926.60900879,1858.93884277,67.6701660199999,37,63,2017,10,85,81,82,82,83,82,77,82,8,1,0,-1
90,90,90,90,90,90,90,90,28/10/2017,Arsenal,Swansea,2,1,H,0,1,A,17,4,5,2,9,9,5,2,0,0,0,0,1867.20837402,1650.09228516,217.11608886,73,27,2017,10,85,82,81,82,76,77,75,76,10,-5,6,5
91,91,91,91,91,91,91,91,28/10/2017,Bournemouth,Chelsea,0,1,A,0,0,D,7,18,1,5,5,5,5,5,2,0,0,0,1652.33044434,1921.1451415999998,-268.81469725999983,42,58,2017,10,76,74,75,75,85,84,82,84,-6,10,-9,-10
92,92,92,92,92,92,92,92,28/10/2017,Crystal Palace,West Ham,2,2,D,0,2,A,19,6,9,2,18,15,11,2,1,2,0,0,1611.05761719,1656.54846191,-45.49084472000004,56,44,2017,10,80,76,76,76,80,78,78,79,2,4,-3,-2
93,93,93,93,93,93,93,93,28/10/2017,Liverpool,Huddersfield,3,0,H,0,0,D,16,1,8,0,10,8,9,2,0,1,0,0,1850.83435059,1540.62524414,310.2091064500001,74,26,2017,10,83,82,77,82,75,72,72,73,11,-2,9,10
94,94,94,94,94,94,94,94,28/10/2017,Man United,Tottenham,1,0,H,0,0,D,11,13,3,4,12,14,6,3,1,0,0,0,1910.02636719,1934.71350098,-24.68713378999996,46,54,2017,10,87,83,81,83,85,81,82,82,5,4,1,2
95,95,95,95,95,95,95,95,28/10/2017,Watford,Stoke,0,1,A,0,1,A,13,6,0,2,10,9,8,1,4,4,0,0,1666.8314209,1668.91125488,-2.079833979999876,67,33,2017,10,77,76,76,77,78,76,77,77,0,2,0,0
96,96,96,96,96,96,96,96,28/10/2017,West Brom,Man City,2,3,A,1,2,A,6,15,4,5,10,7,1,2,2,3,0,0,1654.9375,1947.06005859,-292.12255858999987,23,77,2017,10,80,77,76,77,84,85,81,83,-1,8,-6,-8
97,97,97,97,97,97,97,97,29/10/2017,Brighton,Southampton,1,1,D,0,1,A,7,6,2,1,9,10,2,7,3,1,0,0,1628.38293457,1691.14086914,-62.757934569999854,52,48,2017,10,74,74,74,74,78,78,78,78,-4,4,-4,-4
98,98,98,98,98,98,98,98,29/10/2017,Leicester,Everton,2,0,H,2,0,H,9,16,3,2,6,10,3,10,0,2,0,0,1721.25939941,1708.09118652,13.16821288999995,40,60,2017,10,79,78,76,78,74,82,79,80,0,-2,-2,-4
99,99,99,99,99,99,99,99,30/10/2017,Burnley,Newcastle,1,0,H,0,0,D,12,12,5,5,9,10,5,3,3,0,0,0,1672.93847656,1661.95056152,10.987915039999962,49,51,2017,10,74,75,76,75,74,74,75,75,-1,-2,0,1
100,100,100,100,100,100,100,100,04/11/2017,Huddersfield,West Brom,1,0,H,1,0,H,7,9,3,3,8,15,3,5,1,4,1,0,1538.14855957,1651.70849609,-113.55993651999985,50,50,2017,11,75,72,73,73,78,77,76,77,-1,5,-4,-5
101,101,101,101,101,101,101,101,04/11/2017,Newcastle,Bournemouth,0,1,A,0,0,D,16,16,4,6,11,12,11,9,2,2,0,0,1655.50390625,1648.8112793,6.692626949999976,49,51,2017,11,74,74,75,75,76,74,75,75,-1,1,0,0
102,102,102,102,102,102,102,102,04/11/2017,Southampton,Burnley,0,1,A,0,0,D,13,5,3,1,4,4,9,1,0,0,0,0,1690.94665527,1679.0144042999998,11.932250970000267,62,38,2017,11,78,78,78,78,74,75,76,75,2,-4,3,3
103,103,103,103,103,103,103,103,04/11/2017,Stoke,Leicester,2,2,D,1,1,D,11,14,7,4,12,8,4,10,0,0,0,0,1678.16748047,1729.62097168,-51.45349120999981,47,53,2017,11,78,76,77,77,78,80,76,78,2,1,-1,-4
104,104,104,104,104,104,104,104,04/11/2017,Swansea,Brighton,0,1,A,0,1,A,12,5,2,2,13,12,8,7,2,1,0,0,1647.7010498,1628.20666504,19.494384760000006,57,43,2017,11,75,76,75,76,72,75,74,74,1,-3,2,1
105,105,105,105,105,105,105,105,04/11/2017,West Ham,Liverpool,1,4,A,0,2,A,6,15,1,7,9,13,2,3,3,0,0,0,1657.01733398,1854.05456543,-197.0372314499998,48,52,2017,11,79,78,78,78,83,82,78,81,1,5,-3,-4
106,106,106,106,106,106,106,106,05/11/2017,Chelsea,Man United,1,0,H,0,0,D,18,10,8,2,16,20,4,7,1,3,0,0,1912.58276367,1919.96716309,-7.384399419999911,56,44,2017,11,85,84,82,84,87,83,80,83,5,5,1,1
107,107,107,107,107,107,107,107,05/11/2017,Everton,Watford,3,2,H,0,0,D,10,11,5,3,14,12,2,5,0,2,0,0,1691.0748290999998,1657.20446777,33.870361329999696,39,61,2017,11,69,79,78,80,77,77,76,77,-7,-1,3,2
108,108,108,108,108,108,108,108,05/11/2017,Man City,Arsenal,3,1,H,1,0,H,9,6,5,3,15,15,5,5,1,6,0,0,1962.74206543,1859.98901367,102.75305175999985,58,42,2017,11,84,85,82,84,85,82,81,82,3,3,2,3
109,109,109,109,109,109,109,109,05/11/2017,Tottenham,Crystal Palace,1,0,H,0,0,D,12,11,2,3,6,7,10,9,0,2,0,0,1939.1060790999998,1610.21801758,328.88806151999984,68,32,2017,11,85,81,81,82,80,76,75,76,10,-1,6,5
110,110,110,110,110,110,110,110,18/11/2017,Arsenal,Tottenham,2,0,H,2,0,H,14,14,5,4,11,16,7,4,4,1,0,0,1854.27893066,1940.3560790999998,-86.07714843999975,42,58,2017,11,85,82,81,82,85,81,81,82,4,4,0,1
111,111,111,111,111,111,111,111,18/11/2017,Bournemouth,Huddersfield,4,0,H,2,0,H,11,20,5,3,13,10,8,11,3,2,1,0,1658.26586914,1547.73120117,110.53466796999987,31,69,2017,11,76,74,75,75,75,72,73,73,3,0,2,2
112,112,112,112,112,112,112,112,18/11/2017,Burnley,Swansea,2,0,H,2,0,H,16,13,7,1,12,12,8,6,1,1,0,0,1688.93334961,1637.66052246,51.27282715000001,39,61,2017,11,74,75,76,75,75,76,75,76,-1,-1,-1,-1
113,113,113,113,113,113,113,113,18/11/2017,Crystal Palace,Everton,2,2,D,2,2,D,16,8,7,5,9,26,9,4,2,3,0,0,1608.96813965,1696.75866699,-87.79052733999994,67,33,2017,11,80,76,75,76,69,79,78,80,2,-6,-4,-3
114,114,114,114,114,114,114,114,18/11/2017,Leicester,Man City,0,2,A,0,1,A,2,12,0,4,8,10,1,7,1,1,0,0,1729.8482665999998,1968.45214844,-238.60388184000016,26,74,2017,11,78,80,76,78,84,85,82,84,-4,8,-6,-5
115,115,115,115,115,115,115,115,18/11/2017,Liverpool,Southampton,3,0,H,2,0,H,21,5,8,0,15,9,10,2,1,1,0,0,1861.9329834000002,1681.02770996,180.9052734400002,60,40,2017,11,83,82,78,81,78,78,78,78,5,0,3,4
116,116,116,116,116,116,116,116,18/11/2017,Man United,Newcastle,4,1,H,2,1,H,16,12,7,5,10,9,11,4,1,1,0,0,1913.28637695,1646.04931641,267.2370605399999,65,35,2017,11,87,83,80,83,74,74,75,75,12,-6,8,9
117,117,117,117,117,117,117,117,18/11/2017,West Brom,Chelsea,0,4,A,0,3,A,7,11,2,7,13,12,3,4,2,3,0,0,1642.12597656,1919.26342773,-277.1374511700001,39,61,2017,11,78,77,76,77,85,84,82,84,-4,9,-7,-7
118,118,118,118,118,118,118,118,19/11/2017,Watford,West Ham,2,0,H,1,0,H,17,10,7,6,13,10,3,1,1,4,0,0,1651.52050781,1649.13891602,2.381591790000129,57,43,2017,11,77,77,76,77,79,78,78,78,-1,3,-1,-1
119,119,119,119,119,119,119,119,20/11/2017,Brighton,Stoke,2,2,D,1,2,A,9,13,3,6,13,5,6,7,1,0,0,0,1638.24719238,1677.94018555,-39.692993170000136,53,47,2017,11,72,75,74,74,78,76,77,77,-5,4,-3,-1
120,120,120,120,120,120,120,120,24/11/2017,West Ham,Leicester,1,1,D,1,1,D,8,7,4,2,9,12,5,5,1,1,0,0,1629.22668457,1713.61083984,-84.38415526999985,50,50,2017,11,79,78,78,78,78,80,76,78,3,0,0,-2
121,121,121,121,121,121,121,121,25/11/2017,Crystal Palace,Stoke,2,1,H,0,0,D,10,9,5,3,9,5,5,2,1,1,0,0,1598.77526855,1667.64196777,-68.8666992200001,55,45,2017,11,80,76,75,76,78,76,77,77,3,3,-1,0
122,122,122,122,122,122,122,122,25/11/2017,Liverpool,Chelsea,1,1,D,0,0,D,16,11,4,3,10,7,7,8,0,0,0,0,1856.26062012,1918.71911621,-62.45849608999993,55,45,2017,11,83,82,78,81,85,84,82,84,1,7,-3,-2
123,123,123,123,123,123,123,123,25/11/2017,Man United,Brighton,1,0,H,0,0,D,15,8,4,2,9,9,5,0,0,2,0,0,1892.84985352,1626.61865234,266.23120118,57,43,2017,11,87,83,80,83,72,75,74,74,13,-8,9,8
124,124,124,124,124,124,124,124,25/11/2017,Newcastle,Watford,0,3,A,0,2,A,12,12,2,4,8,13,6,3,1,2,0,0,1631.90039062,1649.50610352,-17.605712899999844,53,47,2017,11,74,74,75,75,77,77,76,77,-2,2,-2,-3
125,125,125,125,125,125,125,125,25/11/2017,Swansea,Bournemouth,0,0,D,0,0,D,10,9,1,5,18,6,4,5,4,2,0,0,1618.97216797,1655.41467285,-36.44250487999989,49,51,2017,11,75,76,75,76,76,74,75,75,0,1,1,2
126,126,126,126,126,126,126,126,25/11/2017,Tottenham,West Brom,1,1,D,0,1,A,24,5,5,2,10,13,8,0,1,4,0,0,1923.45385742,1624.73864746,298.7152099600001,72,28,2017,11,85,81,81,82,78,77,76,77,9,-3,5,4
127,127,127,127,127,127,127,127,26/11/2017,Burnley,Arsenal,0,1,A,0,0,D,8,17,2,2,8,14,5,5,2,0,0,0,1685.69506836,1842.60083008,-156.90576171999987,37,63,2017,11,74,75,76,75,85,82,81,82,-7,9,-7,-7
128,128,128,128,128,128,128,128,26/11/2017,Huddersfield,Man City,1,2,A,1,0,H,4,14,0,5,10,10,3,7,2,3,1,0,1528.65576172,1963.28747559,-434.6317138699998,21,79,2017,11,75,72,73,73,84,85,82,84,-7,11,-11,-13
129,129,129,129,129,129,129,129,26/11/2017,Southampton,Everton,4,1,H,1,1,D,17,5,5,2,6,13,7,2,0,0,0,0,1665.15893555,1665.02575684,0.13317871000003834,66,34,2017,11,78,78,78,78,69,79,78,80,0,-9,-2,-1
130,130,130,130,130,130,130,130,28/11/2017,Brighton,Crystal Palace,0,0,D,0,0,D,10,10,4,4,13,8,10,5,2,0,0,0,1624.7857666,1607.01489258,17.77087402000007,53,47,2017,11,72,75,74,74,80,76,75,76,-3,6,-2,-1
131,131,131,131,131,131,131,131,28/11/2017,Leicester,Tottenham,2,1,H,2,0,H,7,18,4,6,7,10,4,9,1,2,0,0,1713.00109863,1915.66821289,-202.66711426000006,38,62,2017,11,78,80,76,78,85,81,81,82,-3,9,-4,-1
132,132,132,132,132,132,132,132,28/11/2017,Watford,Man United,2,4,A,0,3,A,12,15,3,7,12,10,5,5,2,1,0,0,1665.31140137,1894.68286133,-229.3714599599998,59,41,2017,11,77,77,76,77,87,83,80,83,-3,11,-6,-6
133,133,133,133,133,133,133,133,28/11/2017,West Brom,Newcastle,2,2,D,1,0,H,8,14,4,4,13,12,1,6,0,0,0,0,1632.52429199,1616.09509277,16.429199219999873,47,53,2017,11,78,77,76,77,74,74,75,75,3,-2,2,3
134,134,134,134,134,134,134,134,29/11/2017,Arsenal,Huddersfield,5,0,H,1,0,H,21,7,7,2,10,12,7,2,0,1,0,0,1848.21704102,1527.37133789,320.84570312999995,70,30,2017,11,85,82,81,82,75,72,73,73,12,-6,9,10
135,135,135,135,135,135,135,135,29/11/2017,Bournemouth,Burnley,1,2,A,0,1,A,10,10,2,4,9,11,4,6,0,1,0,0,1656.18371582,1680.07885742,-23.89514159999999,62,38,2017,11,76,74,75,75,74,75,76,75,0,-1,0,-1
136,136,136,136,136,136,136,136,29/11/2017,Chelsea,Swansea,1,0,H,0,0,D,21,2,10,0,10,7,15,1,1,0,0,0,1918.7409667999998,1618.203125,300.5378417999998,61,39,2017,11,85,84,82,84,75,76,75,76,10,-7,8,8
137,137,137,137,137,137,137,137,29/11/2017,Everton,West Ham,4,0,H,2,0,H,8,7,5,3,16,6,2,6,2,1,0,0,1653.67590332,1629.83642578,23.83947754000019,46,54,2017,11,69,79,78,80,79,78,78,78,-9,1,2,1
138,138,138,138,138,138,138,138,29/11/2017,Man City,Southampton,2,1,H,0,0,D,26,7,12,2,12,11,6,5,1,1,0,0,1964.57177734,1676.50878906,288.0629882799999,74,26,2017,11,84,85,82,84,78,78,78,78,6,-4,6,7
139,139,139,139,139,139,139,139,29/11/2017,Stoke,Liverpool,0,3,A,0,1,A,10,14,1,7,8,10,5,9,1,5,0,0,1659.40246582,1856.23876953,-196.8363037099998,38,62,2017,11,78,76,77,77,83,82,78,81,0,6,-4,-6
140,140,140,140,140,140,140,140,02/12/2017,Arsenal,Man United,1,3,A,0,2,A,33,8,15,4,11,10,12,1,3,2,0,1,1851.19665527,1900.40722656,-49.21057128999996,76,24,2017,12,83,83,81,83,87,83,81,83,2,6,0,0
141,141,141,141,141,141,141,141,02/12/2017,Brighton,Liverpool,1,5,A,0,2,A,6,12,2,6,8,7,2,2,1,0,0,0,1622.6217041,1864.15441895,-241.53271485000005,42,58,2017,12,72,75,74,74,83,82,78,81,-6,9,-7,-7
142,142,142,142,142,142,142,142,02/12/2017,Chelsea,Newcastle,3,1,H,2,1,H,23,8,9,2,8,13,11,4,0,1,0,0,1920.23547363,1618.22229004,302.01318358999987,66,34,2017,12,85,84,82,84,74,74,76,75,9,-8,9,10
143,143,143,143,143,143,143,143,02/12/2017,Everton,Huddersfield,2,0,H,0,0,D,6,5,4,3,12,9,2,5,2,1,0,0,1665.3371582,1524.39172363,140.9454345700001,48,52,2017,12,71,80,75,80,75,72,73,73,-2,0,7,8
144,144,144,144,144,144,144,144,02/12/2017,Leicester,Burnley,1,0,H,1,0,H,16,14,3,4,3,11,10,7,0,2,0,0,1724.72229004,1689.06286621,35.65942382999992,52,48,2017,12,79,79,76,78,74,75,76,75,3,-2,3,4
145,145,145,145,145,145,145,145,02/12/2017,Stoke,Swansea,2,1,H,2,1,H,10,10,3,3,12,10,2,6,2,0,0,0,1651.48681641,1616.70861816,34.77819825000006,46,54,2017,12,78,76,77,77,76,76,74,76,4,-1,1,0
146,146,146,146,146,146,146,146,02/12/2017,Watford,Tottenham,1,1,D,1,1,D,6,8,2,2,16,8,7,2,4,1,0,1,1659.58703613,1903.94689941,-244.35986328000013,49,51,2017,12,76,78,75,77,86,82,81,82,-5,11,-5,-4
147,147,147,147,147,147,147,147,02/12/2017,West Brom,Crystal Palace,0,0,D,0,0,D,20,10,6,2,11,10,3,7,3,1,0,0,1630.39709473,1609.17895508,21.218139650000012,51,49,2017,12,80,77,76,77,80,76,75,76,5,4,1,1
148,148,148,148,148,148,148,148,03/12/2017,Bournemouth,Southampton,1,1,D,1,0,H,16,15,5,4,6,12,5,4,2,1,0,0,1647.19970703,1674.91186523,-27.712158200000204,50,50,2017,12,76,74,75,75,78,78,79,78,-3,3,-3,-4
149,149,149,149,149,149,149,149,03/12/2017,Man City,West Ham,2,1,H,0,1,A,24,7,8,4,5,7,10,4,2,2,0,0,1966.16870117,1618.1751709,347.99353027000006,76,24,2017,12,84,85,82,84,79,78,77,78,7,-3,6,7
150,150,150,150,150,150,150,150,09/12/2017,Burnley,Watford,1,0,H,1,0,H,8,11,5,2,10,12,3,5,1,0,0,1,1686.4284667999998,1667.65112305,18.777343749999773,50,50,2017,12,74,75,76,75,76,78,75,77,-1,0,-2,-3
151,151,151,151,151,151,151,151,09/12/2017,Crystal Palace,Bournemouth,2,2,D,2,2,D,24,11,8,5,14,14,6,3,5,2,0,0,1614.63330078,1649.38879395,-34.755493170000136,45,55,2017,12,80,76,75,76,76,74,75,75,5,1,1,2
152,152,152,152,152,152,152,152,09/12/2017,Huddersfield,Brighton,2,0,H,2,0,H,19,7,6,2,6,10,8,1,0,0,0,0,1522.62182617,1618.29309082,-95.67126465,58,42,2017,12,75,72,73,73,72,75,74,74,1,-1,-1,-3
153,153,153,153,153,153,153,153,09/12/2017,Newcastle,Leicester,2,3,A,1,1,D,10,13,4,5,10,9,6,5,2,1,0,0,1619.32250977,1733.72570801,-114.40319824000015,38,62,2017,12,74,74,76,75,79,79,76,78,-2,3,-3,-5
154,154,154,154,154,154,154,154,09/12/2017,Swansea,West Brom,1,0,H,0,0,D,18,7,3,1,8,18,6,3,2,5,0,0,1614.11621094,1631.31164551,-17.195434570000092,55,45,2017,12,76,76,74,76,80,77,76,77,0,6,-1,-1
155,155,155,155,155,155,155,155,09/12/2017,Tottenham,Stoke,5,1,H,1,0,H,20,4,11,3,12,9,12,6,1,0,0,0,1904.60534668,1660.44812012,244.1572265599998,71,29,2017,12,86,82,81,82,78,76,77,77,9,-3,5,6
156,156,156,156,156,156,156,156,09/12/2017,West Ham,Chelsea,1,0,H,1,0,H,5,19,2,2,10,10,4,3,6,1,0,0,1620.30615234,1923.20471191,-302.8985595700001,31,69,2017,12,79,78,77,78,85,84,82,84,-3,8,-6,-6
157,157,157,157,157,157,157,157,10/12/2017,Liverpool,Everton,1,1,D,1,0,H,23,3,3,2,8,11,12,1,1,3,0,0,1881.17480469,1683.93591309,197.2388916,80,20,2017,12,83,82,78,81,71,80,75,80,8,-7,1,2
158,158,158,158,158,158,158,158,10/12/2017,Man United,Man City,1,2,A,1,1,D,8,14,5,7,16,10,2,8,4,2,0,0,1917.85559082,1959.41125488,-41.55566405999979,36,64,2017,12,87,83,81,83,84,85,82,84,5,3,-1,-2
159,159,159,159,159,159,159,159,10/12/2017,Southampton,Arsenal,1,1,D,1,0,H,6,11,3,6,12,10,4,5,2,2,0,0,1679.0916748,1844.37805176,-165.2863769600001,33,67,2017,12,78,78,79,78,83,83,81,83,-3,4,-5,-5
160,160,160,160,160,160,160,160,12/12/2017,Burnley,Stoke,1,0,H,0,0,D,10,14,2,7,6,14,6,4,0,0,0,0,1692.47900391,1656.45935059,36.019653320000096,51,49,2017,12,74,75,76,75,78,76,77,77,-3,2,-2,-1
161,161,161,161,161,161,161,161,12/12/2017,Crystal Palace,Watford,2,1,H,0,1,A,14,7,4,2,14,18,4,6,2,1,0,1,1613.86657715,1661.60058594,-47.73400878999996,52,48,2017,12,80,76,75,76,76,78,75,77,5,1,-1,-2
162,162,162,162,162,162,162,162,12/12/2017,Huddersfield,Chelsea,1,3,A,0,2,A,7,12,2,5,11,4,1,3,0,0,0,0,1535.5213623,1909.52783203,-374.00646973,36,64,2017,12,75,72,73,73,85,84,82,84,-7,12,-11,-12
163,163,163,163,163,163,163,163,13/12/2017,Liverpool,West Brom,0,0,D,0,0,D,14,6,5,1,16,6,5,7,1,0,0,0,1874.81555176,1624.3782959,250.43725586000005,68,32,2017,12,83,82,78,81,80,77,76,77,7,2,4,5
164,164,164,164,164,164,164,164,13/12/2017,Man United,Bournemouth,1,0,H,1,0,H,9,14,2,7,14,12,4,9,1,2,0,0,1909.37805176,1650.15551758,259.22253418000014,57,43,2017,12,87,83,81,83,76,74,75,75,12,-5,8,9
165,165,165,165,165,165,165,165,13/12/2017,Newcastle,Everton,0,1,A,0,1,A,16,7,4,4,10,11,4,1,1,2,1,0,1612.63916016,1690.29528809,-77.65612792999991,55,45,2017,12,74,74,76,75,71,80,75,80,-1,-5,-5,-6
166,166,166,166,166,166,166,166,13/12/2017,Southampton,Leicester,1,4,A,0,3,A,12,16,4,11,13,9,9,9,1,0,0,0,1681.93261719,1740.40905762,-58.47644043000015,54,46,2017,12,78,78,79,78,79,79,76,78,2,0,0,-1
167,167,167,167,167,167,167,167,13/12/2017,Swansea,Man City,0,4,A,0,2,A,7,23,3,10,12,6,2,5,0,0,0,0,1621.04956055,1967.88891602,-346.8393554699999,23,77,2017,12,76,76,74,76,84,85,82,84,-6,10,-8,-9
168,168,168,168,168,168,168,168,13/12/2017,Tottenham,Brighton,2,0,H,1,0,H,25,7,8,4,5,10,10,2,1,1,0,0,1908.59399414,1605.39355469,303.20043945,75,25,2017,12,86,82,81,82,72,75,74,74,12,-9,8,7
169,169,169,169,169,169,169,169,13/12/2017,West Ham,Arsenal,0,0,D,0,0,D,6,22,0,3,9,9,1,7,1,0,0,0,1633.98303223,1841.53710938,-207.55407715,31,69,2017,12,79,78,77,78,83,83,81,83,-2,6,-5,-5
170,170,170,170,170,170,170,170,16/12/2017,Arsenal,Newcastle,1,0,H,1,0,H,23,10,5,2,13,9,7,5,2,1,0,0,1837.61706543,1605.08435059,232.53271483999995,71,29,2017,12,83,83,81,83,74,74,76,75,7,-7,8,9
171,171,171,171,171,171,171,171,16/12/2017,Brighton,Burnley,0,0,D,0,0,D,12,11,2,6,13,13,8,2,4,2,0,0,1603.33276367,1698.20471191,-94.87194823999994,59,41,2017,12,72,75,74,74,74,75,76,75,-4,0,-1,0
172,172,172,172,172,172,172,172,16/12/2017,Chelsea,Southampton,1,0,H,1,0,H,24,6,8,2,8,16,8,4,1,3,0,0,1912.21936035,1667.61303711,244.60632324,54,46,2017,12,85,84,82,84,78,78,79,78,6,-4,6,6
173,173,173,173,173,173,173,173,16/12/2017,Leicester,Crystal Palace,0,3,A,0,2,A,11,13,2,6,12,13,6,4,2,2,1,0,1754.7286377,1621.41760254,133.31103516000007,55,45,2017,12,79,79,76,78,80,76,75,76,4,4,2,3
174,174,174,174,174,174,174,174,16/12/2017,Man City,Tottenham,4,1,H,1,0,H,20,7,11,2,13,20,5,1,2,4,0,0,1972.30725098,1910.65478516,61.652465819999854,54,46,2017,12,84,85,82,84,86,82,81,82,3,4,2,3
175,175,175,175,175,175,175,175,16/12/2017,Stoke,West Ham,0,3,A,0,1,A,17,14,0,7,12,13,7,9,2,1,0,0,1650.73352051,1637.90307617,12.830444339999984,54,46,2017,12,78,76,77,77,79,78,77,78,1,2,-1,-2
176,176,176,176,176,176,176,176,16/12/2017,Watford,Huddersfield,1,4,A,0,2,A,13,15,3,9,12,17,8,7,2,1,1,1,1654.04943848,1532.82995605,121.21948242999996,59,41,2017,12,76,78,75,77,75,72,73,73,3,0,4,6
177,177,177,177,177,177,177,177,17/12/2017,Bournemouth,Liverpool,0,4,A,0,3,A,6,21,2,7,5,10,2,3,1,1,0,0,1648.31469727,1867.63293457,-219.3182373000002,44,56,2017,12,76,74,75,75,83,82,78,81,-2,8,-6,-8
178,178,178,178,178,178,178,178,17/12/2017,West Brom,Man United,1,2,A,0,2,A,12,8,5,3,14,7,6,3,1,3,0,0,1631.56091309,1911.21875,-279.65783691,43,57,2017,12,80,77,76,77,87,83,81,83,-1,11,-6,-6
179,179,179,179,179,179,179,179,18/12/2017,Everton,Swansea,3,1,H,1,1,D,12,8,7,3,12,12,6,3,2,3,0,0,1697.84997559,1616.63110352,81.21887207000009,51,49,2017,12,71,80,75,80,76,76,74,76,-3,1,4,4
180,180,180,180,180,180,180,180,22/12/2017,Arsenal,Liverpool,3,3,D,0,1,A,11,14,4,9,9,11,7,8,1,0,0,0,1839.73205566,1875.73974609,-36.007690429999904,53,47,2017,12,83,83,81,83,83,82,78,81,5,2,2,1
181,181,181,181,181,181,181,181,23/12/2017,Brighton,Watford,1,0,H,0,0,D,14,13,3,1,8,11,6,4,0,0,0,0,1604.30126953,1632.42407227,-28.12280274,52,48,2017,12,72,75,74,74,76,78,75,77,-3,2,-3,-3
182,182,182,182,182,182,182,182,23/12/2017,Burnley,Tottenham,0,3,A,0,1,A,5,18,2,8,10,10,4,4,1,2,0,0,1697.23632812,1901.96435547,-204.72802735000005,41,59,2017,12,74,75,76,75,86,82,81,82,-7,10,-7,-7
183,183,183,183,183,183,183,183,23/12/2017,Everton,Chelsea,0,0,D,0,0,D,5,25,0,8,8,4,2,7,3,0,0,0,1704.51293945,1914.23449707,-209.72155762000008,32,68,2017,12,71,80,75,80,85,84,82,84,-11,10,-4,-4
184,184,184,184,184,184,184,184,23/12/2017,Leicester,Man United,2,2,D,1,1,D,11,19,3,6,19,8,4,6,2,2,1,0,1732.81652832,1914.48925781,-181.67272949,50,50,2017,12,79,79,76,78,87,83,81,83,-2,11,-5,-4
185,185,185,185,185,185,185,185,23/12/2017,Man City,Bournemouth,4,0,H,1,0,H,14,5,5,1,8,7,4,6,0,1,0,0,1980.99768066,1640.20788574,340.78979492000013,78,22,2017,12,84,85,82,84,76,74,75,75,9,-6,9,11
186,186,186,186,186,186,186,186,23/12/2017,Southampton,Huddersfield,1,1,D,1,0,H,12,10,6,3,16,9,9,1,2,1,0,0,1665.59777832,1554.45532227,111.1424560500002,54,46,2017,12,78,78,79,78,75,72,73,73,5,-4,5,6
187,187,187,187,187,187,187,187,23/12/2017,Stoke,West Brom,3,1,H,2,0,H,9,17,5,7,9,11,1,11,1,0,0,0,1633.85229492,1628.29040527,5.561889650000012,45,55,2017,12,78,76,77,77,80,77,76,77,2,3,0,-1
188,188,188,188,188,188,188,188,23/12/2017,Swansea,Crystal Palace,1,1,D,0,0,D,7,13,2,5,13,11,6,3,2,3,0,0,1609.96813965,1643.32971191,-33.36157226,63,37,2017,12,76,76,74,76,80,76,75,76,1,6,0,0
189,189,189,189,189,189,189,189,23/12/2017,West Ham,Newcastle,2,3,A,1,1,D,19,11,6,4,9,12,6,3,1,1,0,0,1654.78442383,1602.96936035,51.815063479999935,63,37,2017,12,79,78,77,78,74,74,76,75,3,-3,3,4
190,190,190,190,190,190,190,190,26/12/2017,Bournemouth,West Ham,3,3,D,1,1,D,26,10,10,5,12,14,7,4,3,4,0,0,1637.95617676,1643.67602539,-5.719848629999888,55,45,2017,12,76,74,75,75,79,78,77,78,-1,4,-3,-4
191,191,191,191,191,191,191,191,26/12/2017,Chelsea,Brighton,2,0,H,0,0,D,25,8,8,1,8,8,13,1,0,1,0,0,1910.15380859,1611.44213867,298.7116699199998,66,34,2017,12,85,84,82,84,72,75,74,74,11,-10,10,9
192,192,192,192,192,192,192,192,26/12/2017,Huddersfield,Stoke,1,1,D,1,0,H,18,15,8,7,9,12,8,5,2,4,0,0,1558.99926758,1642.99731445,-83.99804687000005,59,41,2017,12,75,72,73,73,78,76,77,77,-2,5,-4,-4
193,193,193,193,193,193,193,193,26/12/2017,Liverpool,Swansea,5,0,H,1,0,H,22,7,9,4,5,8,4,2,0,1,0,0,1876.4263915999998,1609.22644043,267.19995116999985,55,45,2017,12,83,82,78,81,76,76,74,76,9,-2,5,6
